dateok,dwell00
2017-12-03 16:01:30,8
2017-12-03 16:01:50,5
2017-12-03 16:02:00,6
2017-12-03 16:02:50,11
2017-12-03 16:03:20,1
2017-12-03 16:03:40,2
2017-12-03 16:04:10,18
2017-12-03 16:04:30,1
2017-12-03 16:04:50,0
2017-12-03 16:05:20,1
2017-12-03 16:05:50,9
2017-12-03 16:06:10,2
2017-12-03 16:06:20,0
2017-12-03 16:06:40,50
2017-12-03 16:07:10,2
2017-12-03 16:07:30,17
2017-12-03 16:07:40,8
2017-12-03 16:07:50,2
2017-12-03 16:08:00,0
2017-12-03 16:08:10,18
2017-12-03 16:08:20,15
2017-12-03 16:08:30,5
2017-12-03 16:09:00,4
2017-12-03 16:09:30,3
2017-12-03 16:10:20,0
2017-12-03 16:10:30,3
2017-12-03 16:10:40,3
2017-12-03 16:11:00,8
2017-12-03 16:11:20,1
2017-12-03 16:11:40,7
2017-12-03 16:12:10,2
2017-12-03 16:12:30,3
2017-12-03 16:12:40,22
2017-12-03 16:13:10,1
2017-12-03 16:13:30,10
2017-12-03 16:13:50,1
2017-12-03 16:14:00,3
2017-12-03 16:14:10,1
2017-12-03 16:14:50,0
2017-12-03 16:15:20,28
2017-12-03 16:15:50,3
2017-12-03 16:16:00,14
2017-12-03 16:16:20,5
2017-12-03 16:16:30,0
2017-12-03 16:16:40,0
2017-12-03 16:17:00,7
2017-12-03 16:17:20,8
2017-12-03 16:17:40,0
2017-12-03 16:18:00,0
2017-12-03 16:18:20,0
2017-12-03 16:18:30,43
2017-12-03 16:19:10,15
2017-12-03 16:20:30,3
2017-12-03 16:21:00,1
2017-12-03 16:21:20,4
2017-12-03 16:21:30,5
2017-12-03 16:21:50,22
2017-12-03 16:22:00,3
2017-12-03 16:22:20,0
2017-12-03 16:22:40,2
2017-12-03 16:23:10,24
2017-12-03 16:23:20,0
2017-12-03 16:23:30,16
2017-12-03 16:23:40,0
2017-12-03 16:24:00,2
2017-12-03 16:24:20,10
2017-12-03 16:24:30,22
2017-12-03 16:24:50,2
2017-12-03 16:25:10,1
2017-12-03 16:25:20,1
2017-12-03 16:25:30,1
2017-12-03 16:25:50,4
2017-12-03 16:26:00,24
2017-12-03 16:26:10,14
2017-12-03 16:26:20,2
2017-12-03 16:26:30,14
2017-12-03 16:26:40,2
2017-12-03 16:26:50,42
2017-12-03 16:27:00,0
2017-12-03 16:27:20,2
2017-12-03 16:27:30,4
2017-12-03 16:27:50,2
2017-12-03 16:28:10,4
2017-12-03 16:28:40,4
2017-12-03 16:28:50,1
2017-12-03 16:29:00,0
2017-12-03 16:29:10,2
2017-12-03 16:29:30,0
2017-12-03 16:30:20,1
2017-12-03 16:30:30,4
2017-12-03 16:30:50,0
2017-12-03 16:31:10,1
2017-12-03 16:31:20,19
2017-12-03 16:31:40,8
2017-12-03 16:31:50,1
2017-12-03 16:32:00,7
2017-12-03 16:32:10,1
2017-12-03 16:32:20,32
2017-12-03 16:32:40,1
2017-12-03 16:32:50,1
2017-12-03 16:33:00,2
2017-12-03 16:33:10,1
2017-12-03 16:33:20,0
2017-12-03 16:33:30,2
2017-12-03 16:33:40,0
2017-12-03 16:33:50,3
2017-12-03 16:34:10,3
2017-12-03 16:34:30,3
2017-12-03 16:34:40,1
2017-12-03 16:35:20,1
2017-12-03 16:35:30,1
2017-12-03 16:35:40,13
2017-12-03 16:36:10,4
2017-12-03 16:36:20,9
2017-12-03 16:36:30,0
2017-12-03 16:36:40,3
2017-12-03 16:36:50,5
2017-12-03 16:37:00,5
2017-12-03 16:37:20,5
2017-12-03 16:37:40,1
2017-12-03 16:37:50,0
2017-12-03 16:38:20,1
2017-12-03 16:38:30,9
2017-12-03 16:38:40,2
2017-12-03 16:38:50,7
2017-12-03 16:39:00,18
2017-12-03 16:39:10,0
2017-12-03 16:39:40,5
2017-12-03 16:39:50,3
2017-12-03 16:41:30,1
2017-12-03 16:42:10,5
2017-12-03 16:42:20,0
2017-12-03 16:42:30,0
2017-12-03 16:42:40,0
2017-12-03 16:43:10,2
2017-12-03 16:43:20,0
2017-12-03 16:43:30,2
2017-12-03 16:43:40,1
2017-12-03 16:44:00,1
2017-12-03 16:44:10,0
2017-12-03 16:44:40,0
2017-12-03 16:44:50,0
2017-12-03 16:45:20,15
2017-12-03 16:45:30,1
2017-12-03 16:45:40,4
2017-12-03 16:46:10,34
2017-12-03 16:46:30,1
2017-12-03 16:46:40,5
2017-12-03 16:47:00,1
2017-12-03 16:47:20,14
2017-12-03 16:47:40,1
2017-12-03 16:47:50,2
2017-12-03 16:48:20,1
2017-12-03 16:49:00,0
2017-12-03 16:49:10,1
2017-12-03 16:49:20,3
2017-12-03 16:49:50,1
2017-12-03 16:50:20,4
2017-12-03 16:50:30,2
2017-12-03 16:50:40,0
2017-12-03 16:51:10,0
2017-12-03 16:51:20,1
2017-12-03 16:51:30,12
2017-12-03 16:51:50,2
2017-12-03 16:52:30,1
2017-12-03 16:52:50,0
2017-12-03 16:53:10,6
2017-12-03 16:53:50,2
2017-12-03 16:54:10,6
2017-12-03 16:54:30,0
2017-12-03 16:54:40,13
2017-12-03 16:55:20,1
2017-12-03 16:55:30,12
2017-12-03 16:55:40,5
2017-12-03 16:55:50,3
2017-12-03 16:56:30,11
2017-12-03 16:56:50,1
2017-12-03 16:57:00,2
2017-12-03 16:57:10,0
2017-12-03 16:57:40,1
2017-12-03 16:57:50,0
2017-12-03 16:58:10,1
2017-12-03 16:58:30,1
2017-12-03 16:58:40,12
2017-12-03 16:58:50,1
2017-12-03 16:59:30,0
2017-12-03 16:59:40,10
2017-12-03 16:59:50,21
2017-12-03 17:00:00,5
2017-12-03 17:00:30,7
2017-12-03 17:00:50,26
2017-12-03 17:01:00,1
2017-12-03 17:01:30,4
2017-12-03 17:02:10,14
2017-12-03 17:02:30,1
2017-12-03 17:02:40,5
2017-12-03 17:02:50,5
2017-12-03 17:03:00,6
2017-12-03 17:03:20,2
2017-12-03 17:03:40,2
2017-12-03 17:04:00,2
2017-12-03 17:04:10,7
2017-12-03 17:04:20,1
2017-12-03 17:04:50,6
2017-12-03 17:05:00,14
2017-12-03 17:05:10,9
2017-12-03 17:05:40,17
2017-12-03 17:05:50,0
2017-12-03 17:07:00,3
2017-12-03 17:07:10,15
2017-12-03 17:08:50,0
2017-12-03 17:09:00,11
2017-12-03 17:09:10,0
2017-12-03 17:09:30,0
2017-12-03 17:10:20,1
2017-12-03 17:10:40,4
2017-12-03 17:10:50,0
2017-12-03 17:11:10,1
2017-12-03 17:12:10,6
2017-12-03 17:12:20,3
2017-12-03 17:12:30,5
2017-12-03 17:12:40,48
2017-12-03 17:13:20,62
2017-12-03 17:13:30,13
2017-12-03 17:13:40,0
2017-12-03 17:14:30,0
2017-12-03 17:14:40,8
2017-12-03 17:14:50,2
2017-12-03 17:15:00,1
2017-12-03 17:15:40,18
2017-12-03 17:15:50,1
2017-12-03 17:16:00,1
2017-12-03 17:17:00,1
2017-12-03 17:17:30,6
2017-12-03 17:17:40,0
2017-12-03 17:17:50,8
2017-12-03 17:18:10,1
2017-12-03 17:18:40,4
2017-12-03 17:19:10,1
2017-12-03 17:19:30,1
2017-12-03 17:19:50,5
2017-12-03 17:20:00,1
2017-12-03 17:20:20,2
2017-12-03 17:20:30,4
2017-12-03 17:20:40,10
2017-12-03 17:21:00,9
2017-12-03 17:21:10,6
2017-12-03 17:21:20,2
2017-12-03 17:22:00,2
2017-12-03 17:22:40,7
2017-12-03 17:22:50,1
2017-12-03 17:23:50,7
2017-12-03 17:24:00,15
2017-12-03 17:24:10,1
2017-12-03 17:24:20,0
2017-12-03 17:24:50,1
2017-12-03 17:25:00,16
2017-12-03 17:25:20,8
2017-12-03 17:26:00,6
2017-12-03 17:26:30,2
2017-12-03 17:27:50,4
2017-12-03 17:28:00,1
2017-12-03 17:28:10,0
2017-12-03 17:28:20,1
2017-12-03 17:28:30,0
2017-12-03 17:28:50,0
2017-12-03 17:29:00,1
2017-12-03 17:29:30,0
2017-12-03 17:29:40,2
2017-12-03 17:29:50,1
2017-12-03 17:31:00,1
2017-12-03 17:31:20,0
2017-12-03 17:31:30,1
2017-12-03 17:32:00,2
2017-12-03 17:32:50,0
2017-12-03 17:33:20,5
2017-12-03 17:33:50,18
2017-12-03 17:34:40,1
2017-12-03 17:35:30,3
2017-12-03 17:35:50,2
2017-12-03 17:36:10,5
2017-12-03 17:36:20,2
2017-12-03 17:36:40,0
2017-12-03 17:37:00,2
2017-12-03 17:37:10,5
2017-12-03 17:37:30,1
2017-12-03 17:38:00,5
2017-12-03 17:38:10,33
2017-12-03 17:38:20,1
2017-12-03 17:39:10,9
2017-12-03 17:40:20,19
2017-12-03 17:40:30,1
2017-12-03 17:40:40,1
2017-12-03 17:40:50,0
2017-12-03 17:41:00,2
2017-12-03 17:41:30,0
2017-12-03 17:42:10,0
2017-12-03 17:42:20,1
2017-12-03 17:43:00,1
2017-12-03 17:43:30,2
2017-12-03 17:44:10,14
2017-12-03 17:44:20,20
2017-12-03 17:44:30,28
2017-12-03 17:44:50,0
2017-12-03 17:45:20,1
2017-12-03 17:47:00,1
2017-12-03 17:47:20,0
2017-12-03 17:48:00,2
2017-12-03 17:48:10,0
2017-12-03 17:48:30,0
2017-12-03 17:48:40,0
2017-12-03 17:48:50,6
2017-12-03 17:49:00,0
2017-12-03 17:49:10,4
2017-12-03 17:49:40,2
2017-12-03 17:49:50,3
2017-12-03 17:50:30,1
2017-12-03 17:50:40,2
2017-12-03 17:51:00,19
2017-12-03 17:51:10,1
2017-12-03 17:51:20,0
2017-12-03 17:52:10,43
2017-12-03 17:53:00,0
2017-12-03 17:53:20,1
2017-12-03 17:53:50,15
2017-12-03 17:54:30,1
2017-12-03 17:55:20,3
2017-12-03 17:55:30,2
2017-12-03 17:56:30,0
2017-12-03 17:56:40,1
2017-12-03 17:56:50,1
2017-12-03 17:57:00,32
2017-12-03 17:57:20,2
2017-12-03 17:57:40,2
2017-12-03 17:57:50,0
2017-12-03 17:58:20,2
2017-12-03 17:58:40,23
2017-12-03 17:59:20,0
2017-12-03 17:59:40,1
2017-12-03 17:59:50,2
2017-12-03 18:00:40,5
2017-12-03 18:01:10,4
2017-12-03 18:01:50,1
2017-12-03 18:02:40,1
2017-12-03 18:03:00,0
2017-12-03 18:03:10,23
2017-12-03 18:03:30,0
2017-12-03 18:03:50,0
2017-12-03 18:04:00,6
2017-12-03 18:04:10,2
2017-12-03 18:04:20,3
2017-12-03 18:04:30,0
2017-12-03 18:05:10,2
2017-12-03 18:05:30,0
2017-12-03 18:05:50,4
2017-12-03 18:06:00,0
2017-12-03 18:06:20,5
2017-12-03 18:07:20,1
2017-12-03 18:07:40,6
2017-12-03 18:08:20,0
2017-12-03 18:08:40,0
2017-12-03 18:09:20,1
2017-12-03 18:10:30,1
2017-12-03 18:11:00,2
2017-12-03 18:11:30,1
2017-12-03 18:11:40,3
2017-12-03 18:11:50,1
2017-12-03 18:12:00,0
2017-12-03 18:13:00,2
2017-12-03 18:13:10,3
2017-12-03 18:13:20,0
2017-12-03 18:13:50,5
2017-12-03 18:14:00,2
2017-12-03 18:15:30,5
2017-12-03 18:15:40,10
2017-12-03 18:16:00,15
2017-12-03 18:16:10,11
2017-12-03 18:17:10,8
2017-12-03 18:17:30,5
2017-12-03 18:18:10,7
2017-12-03 18:18:30,1
2017-12-03 18:20:00,0
2017-12-03 18:20:20,2
2017-12-03 18:21:30,4
2017-12-03 18:21:40,0
2017-12-03 18:22:40,4
2017-12-03 18:23:30,2
2017-12-03 18:24:10,0
2017-12-03 18:24:40,5
2017-12-03 18:25:40,1
2017-12-03 18:26:00,10
2017-12-03 18:26:50,4
2017-12-03 18:27:40,1
2017-12-03 18:28:00,2
2017-12-03 18:28:20,0
2017-12-03 18:28:30,24
2017-12-03 18:29:30,8
2017-12-03 18:29:40,6
2017-12-03 18:30:20,1
2017-12-03 18:31:10,0
2017-12-03 18:33:30,5
2017-12-03 18:35:50,9
2017-12-03 18:36:10,0
2017-12-03 18:37:30,6
2017-12-03 18:37:40,0
2017-12-03 18:38:20,2
2017-12-03 18:38:50,12
2017-12-03 18:40:10,0
2017-12-03 18:41:50,18
2017-12-03 18:42:00,2
2017-12-03 18:42:40,1
2017-12-03 18:44:10,98
2017-12-03 18:44:20,0
2017-12-03 18:45:30,2
2017-12-03 18:45:40,2
2017-12-03 18:46:20,2
2017-12-03 18:47:10,15
2017-12-03 18:48:20,0
2017-12-03 18:49:30,1
2017-12-03 18:50:30,2
2017-12-03 18:51:50,3
2017-12-03 18:56:10,2
2017-12-03 18:56:30,36
2017-12-03 18:57:10,0
2017-12-03 18:58:40,0
2017-12-03 19:02:40,1
2017-12-03 19:03:10,0
2017-12-03 19:03:20,0
2017-12-03 19:04:20,1
2017-12-03 19:05:20,6
2017-12-03 19:06:20,0
2017-12-03 19:08:40,2
2017-12-03 19:12:40,1
2017-12-03 19:13:00,6
2017-12-03 19:18:40,2
2017-12-03 19:21:50,0
2017-12-03 19:22:00,0
2017-12-03 19:22:50,1
2017-12-03 19:23:30,1
2017-12-03 19:24:00,8
2017-12-03 19:24:40,0
2017-12-03 19:26:50,4
2017-12-03 19:31:30,3
2017-12-03 19:32:00,2
2017-12-03 19:43:10,0
2017-12-03 19:49:00,2
2017-12-03 19:58:10,1
2017-12-03 19:59:00,7
2017-12-03 20:00:20,7
2017-12-03 20:01:40,12
2017-12-03 20:03:10,1
2017-12-03 20:05:10,0
2017-12-03 20:13:30,22
2017-12-03 20:32:40,1
2017-12-03 20:41:50,3
2017-12-03 20:46:10,2
2017-12-03 20:48:30,8
2017-12-03 20:50:10,0
2017-12-03 20:51:40,1
2017-12-03 20:56:50,0
2017-12-04 06:45:40,1
2017-12-04 07:02:30,8
2017-12-04 07:13:50,4
2017-12-04 07:36:40,2
2017-12-04 07:54:20,0
2017-12-04 07:55:50,4
2017-12-04 08:06:30,1
2017-12-04 08:11:30,2
2017-12-04 08:12:10,13
2017-12-04 08:12:50,1
2017-12-04 08:14:40,1
2017-12-04 08:16:40,2
2017-12-04 08:18:40,9
2017-12-04 08:20:30,0
2017-12-04 08:26:00,1
2017-12-04 08:29:10,0
2017-12-04 08:29:20,2
2017-12-04 08:32:00,26
2017-12-04 08:32:20,1
2017-12-04 08:38:50,13
2017-12-04 08:39:10,0
2017-12-04 08:41:00,0
2017-12-04 08:44:30,1
2017-12-04 08:45:20,20
2017-12-04 08:49:40,29
2017-12-04 08:55:30,2
2017-12-04 08:56:50,55
2017-12-04 08:57:40,1
2017-12-04 08:58:40,2
2017-12-04 09:02:50,15
2017-12-04 09:03:30,2
2017-12-04 09:03:50,0
2017-12-04 09:04:00,0
2017-12-04 09:04:30,1
2017-12-04 09:04:40,1
2017-12-04 09:06:40,0
2017-12-04 09:07:20,0
2017-12-04 09:11:50,1
2017-12-04 09:16:00,0
2017-12-04 09:17:20,11
2017-12-04 09:18:00,10
2017-12-04 09:19:00,2
2017-12-04 09:19:30,0
2017-12-04 09:20:10,1
2017-12-04 09:20:20,0
2017-12-04 09:21:10,3
2017-12-04 09:22:00,1
2017-12-04 09:25:40,3
2017-12-04 09:26:00,3
2017-12-04 09:26:40,1
2017-12-04 09:29:40,0
2017-12-04 09:31:30,4
2017-12-04 09:31:40,2
2017-12-04 09:34:00,1
2017-12-04 09:35:30,0
2017-12-04 09:35:40,0
2017-12-04 09:36:50,8
2017-12-04 09:37:20,0
2017-12-04 09:37:40,0
2017-12-04 09:37:50,9
2017-12-04 09:40:00,24
2017-12-04 09:40:20,6
2017-12-04 09:41:30,14
2017-12-04 09:42:10,8
2017-12-04 09:42:30,2
2017-12-04 09:42:40,8
2017-12-04 09:44:50,1
2017-12-04 09:45:20,2
2017-12-04 09:45:30,1
2017-12-04 09:45:50,1
2017-12-04 09:46:10,3
2017-12-04 09:47:20,1
2017-12-04 09:47:50,20
2017-12-04 09:49:30,1
2017-12-04 09:51:20,21
2017-12-04 09:52:20,8
2017-12-04 09:52:30,0
2017-12-04 09:53:50,5
2017-12-04 09:54:00,2
2017-12-04 09:54:20,1
2017-12-04 09:54:40,0
2017-12-04 09:55:20,7
2017-12-04 09:56:00,4
2017-12-04 09:56:10,1
2017-12-04 09:56:20,16
2017-12-04 09:56:30,2
2017-12-04 09:57:00,1
2017-12-04 09:57:20,1
2017-12-04 09:57:40,2
2017-12-04 09:58:30,2
2017-12-04 09:59:40,14
2017-12-04 10:00:00,1
2017-12-04 10:00:30,1
2017-12-04 10:01:00,0
2017-12-04 10:01:10,2
2017-12-04 10:01:40,7
2017-12-04 10:01:50,2
2017-12-04 10:02:10,0
2017-12-04 10:02:20,1
2017-12-04 10:02:30,2
2017-12-04 10:02:40,1
2017-12-04 10:03:40,5
2017-12-04 10:03:50,1
2017-12-04 10:04:00,7
2017-12-04 10:04:10,3
2017-12-04 10:04:20,0
2017-12-04 10:05:20,11
2017-12-04 10:05:50,46
2017-12-04 10:06:50,7
2017-12-04 10:07:00,1
2017-12-04 10:07:10,1
2017-12-04 10:07:50,4
2017-12-04 10:08:10,6
2017-12-04 10:08:20,4
2017-12-04 10:09:10,0
2017-12-04 10:09:30,10
2017-12-04 10:09:40,2
2017-12-04 10:10:40,0
2017-12-04 10:11:10,41
2017-12-04 10:12:40,21
2017-12-04 10:12:50,0
2017-12-04 10:13:20,3
2017-12-04 10:13:30,8
2017-12-04 10:13:40,1
2017-12-04 10:13:50,33
2017-12-04 10:14:00,1
2017-12-04 10:14:10,0
2017-12-04 10:15:00,4
2017-12-04 10:15:30,3
2017-12-04 10:15:50,1
2017-12-04 10:16:00,1
2017-12-04 10:16:30,2
2017-12-04 10:16:50,7
2017-12-04 10:17:50,56
2017-12-04 10:18:10,6
2017-12-04 10:18:20,2
2017-12-04 10:20:20,4
2017-12-04 10:20:50,0
2017-12-04 10:21:00,1
2017-12-04 10:21:30,2
2017-12-04 10:21:40,24
2017-12-04 10:22:40,10
2017-12-04 10:23:10,4
2017-12-04 10:24:20,5
2017-12-04 10:25:20,0
2017-12-04 10:25:50,20
2017-12-04 10:26:10,1
2017-12-04 10:26:20,42
2017-12-04 10:26:40,4
2017-12-04 10:26:50,10
2017-12-04 10:27:00,2
2017-12-04 10:27:20,1
2017-12-04 10:27:30,20
2017-12-04 10:27:50,7
2017-12-04 10:28:00,8
2017-12-04 10:28:20,3
2017-12-04 10:28:30,1
2017-12-04 10:28:40,0
2017-12-04 10:29:20,1
2017-12-04 10:30:00,2
2017-12-04 10:30:40,3
2017-12-04 10:31:00,0
2017-12-04 10:31:20,3
2017-12-04 10:31:40,1
2017-12-04 10:31:50,2
2017-12-04 10:32:00,0
2017-12-04 10:32:40,0
2017-12-04 10:33:00,5
2017-12-04 10:33:40,34
2017-12-04 10:34:30,23
2017-12-04 10:35:00,4
2017-12-04 10:35:20,0
2017-12-04 10:35:30,18
2017-12-04 10:35:40,2
2017-12-04 10:36:00,9
2017-12-04 10:36:20,2
2017-12-04 10:36:40,1
2017-12-04 10:37:20,37
2017-12-04 10:37:50,0
2017-12-04 10:38:20,8
2017-12-04 10:39:20,1
2017-12-04 10:39:30,1
2017-12-04 10:39:50,1
2017-12-04 10:40:10,0
2017-12-04 10:40:40,0
2017-12-04 10:40:50,0
2017-12-04 10:41:10,0
2017-12-04 10:41:40,0
2017-12-04 10:43:40,3
2017-12-04 10:44:30,1
2017-12-04 10:45:00,13
2017-12-04 10:45:50,6
2017-12-04 10:46:00,21
2017-12-04 10:47:10,2
2017-12-04 10:48:20,11
2017-12-04 10:48:30,1
2017-12-04 10:49:00,12
2017-12-04 10:49:20,8
2017-12-04 10:49:30,32
2017-12-04 10:50:30,0
2017-12-04 10:51:00,24
2017-12-04 10:51:10,3
2017-12-04 10:51:20,3
2017-12-04 10:52:00,13
2017-12-04 10:53:30,6
2017-12-04 10:54:30,0
2017-12-04 10:54:40,1
2017-12-04 10:55:20,1
2017-12-04 10:55:30,3
2017-12-04 10:56:40,9
2017-12-04 10:57:00,1
2017-12-04 10:57:50,6
2017-12-04 10:58:20,0
2017-12-04 10:58:40,17
2017-12-04 10:59:00,0
2017-12-04 11:01:50,4
2017-12-04 11:02:30,2
2017-12-04 11:02:50,2
2017-12-04 11:03:30,1
2017-12-04 11:04:00,32
2017-12-04 11:04:30,6
2017-12-04 11:04:40,3
2017-12-04 11:05:00,0
2017-12-04 11:05:40,5
2017-12-04 11:06:00,1
2017-12-04 11:06:10,50
2017-12-04 11:06:50,2
2017-12-04 11:07:50,12
2017-12-04 11:08:30,12
2017-12-04 11:09:00,10
2017-12-04 11:09:20,2
2017-12-04 11:10:20,3
2017-12-04 11:10:50,0
2017-12-04 11:11:10,12
2017-12-04 11:12:10,2
2017-12-04 11:12:20,4
2017-12-04 11:13:00,8
2017-12-04 11:13:30,6
2017-12-04 11:14:20,36
2017-12-04 11:15:30,2
2017-12-04 11:15:40,0
2017-12-04 11:15:50,3
2017-12-04 11:16:20,21
2017-12-04 11:17:20,2
2017-12-04 11:18:00,1
2017-12-04 11:18:10,0
2017-12-04 11:18:20,8
2017-12-04 11:18:30,4
2017-12-04 11:19:40,0
2017-12-04 11:20:20,1
2017-12-04 11:20:40,2
2017-12-04 11:21:00,2
2017-12-04 11:21:10,7
2017-12-04 11:21:20,3
2017-12-04 11:21:50,1
2017-12-04 11:23:30,5
2017-12-04 11:24:50,1
2017-12-04 11:25:20,2
2017-12-04 11:25:30,1
2017-12-04 11:25:50,6
2017-12-04 11:26:00,1
2017-12-04 11:26:40,1
2017-12-04 11:27:00,35
2017-12-04 11:27:20,0
2017-12-04 11:27:30,9
2017-12-04 11:27:40,4
2017-12-04 11:28:00,2
2017-12-04 11:28:20,4
2017-12-04 11:28:50,3
2017-12-04 11:29:20,1
2017-12-04 11:29:40,2
2017-12-04 11:30:30,0
2017-12-04 11:30:50,0
2017-12-04 11:31:10,1
2017-12-04 11:31:30,34
2017-12-04 11:31:50,0
2017-12-04 11:32:00,1
2017-12-04 11:32:10,14
2017-12-04 11:32:20,11
2017-12-04 11:33:10,48
2017-12-04 11:33:20,5
2017-12-04 11:33:40,11
2017-12-04 11:34:00,3
2017-12-04 11:34:10,0
2017-12-04 11:34:40,11
2017-12-04 11:35:20,2
2017-12-04 11:35:50,2
2017-12-04 11:36:00,7
2017-12-04 11:36:20,7
2017-12-04 11:36:30,5
2017-12-04 11:36:50,0
2017-12-04 11:37:40,4
2017-12-04 11:38:00,2
2017-12-04 11:40:10,99
2017-12-04 11:40:40,1
2017-12-04 11:41:20,11
2017-12-04 11:41:40,12
2017-12-04 11:42:50,0
2017-12-04 11:43:20,14
2017-12-04 11:43:30,5
2017-12-04 11:43:40,2
2017-12-04 11:44:00,0
2017-12-04 11:44:10,17
2017-12-04 11:44:30,3
2017-12-04 11:44:50,5
2017-12-04 11:45:10,0
2017-12-04 11:45:50,1
2017-12-04 11:46:30,0
2017-12-04 11:46:40,93
2017-12-04 11:47:50,7
2017-12-04 11:48:20,3
2017-12-04 11:48:40,4
2017-12-04 11:49:30,22
2017-12-04 11:49:40,0
2017-12-04 11:50:10,27
2017-12-04 11:50:20,4
2017-12-04 11:50:30,8
2017-12-04 11:50:50,1
2017-12-04 11:51:00,3
2017-12-04 11:51:30,13
2017-12-04 11:52:10,9
2017-12-04 11:52:20,21
2017-12-04 11:52:50,1
2017-12-04 11:54:00,6
2017-12-04 11:54:20,1
2017-12-04 11:55:40,0
2017-12-04 11:55:50,7
2017-12-04 11:56:00,1
2017-12-04 11:57:20,5
2017-12-04 11:57:40,2
2017-12-04 11:57:50,5
2017-12-04 11:58:00,7
2017-12-04 11:59:00,9
2017-12-04 11:59:10,2
2017-12-04 12:00:00,0
2017-12-04 12:00:10,0
2017-12-04 12:00:20,6
2017-12-04 12:00:40,7
2017-12-04 12:01:40,1
2017-12-04 12:01:50,7
2017-12-04 12:02:20,2
2017-12-04 12:02:30,9
2017-12-04 12:03:00,1
2017-12-04 12:03:10,0
2017-12-04 12:03:20,1
2017-12-04 12:03:30,2
2017-12-04 12:03:40,0
2017-12-04 12:04:10,2
2017-12-04 12:07:00,8
2017-12-04 12:07:10,4
2017-12-04 12:08:00,0
2017-12-04 12:09:00,5
2017-12-04 12:09:50,0
2017-12-04 12:10:40,0
2017-12-04 12:11:00,3
2017-12-04 12:11:20,7
2017-12-04 12:11:30,4
2017-12-04 12:12:00,0
2017-12-04 12:12:20,5
2017-12-04 12:12:50,1
2017-12-04 12:13:00,2
2017-12-04 12:13:10,1
2017-12-04 12:13:40,1
2017-12-04 12:14:40,0
2017-12-04 12:15:40,25
2017-12-04 12:15:50,3
2017-12-04 12:16:00,0
2017-12-04 12:16:50,10
2017-12-04 12:17:00,13
2017-12-04 12:17:10,1
2017-12-04 12:17:40,2
2017-12-04 12:18:00,8
2017-12-04 12:18:30,0
2017-12-04 12:18:50,4
2017-12-04 12:19:00,3
2017-12-04 12:19:30,2
2017-12-04 12:19:50,1
2017-12-04 12:20:40,0
2017-12-04 12:21:10,2
2017-12-04 12:21:20,0
2017-12-04 12:22:20,41
2017-12-04 12:22:50,5
2017-12-04 12:23:00,0
2017-12-04 12:23:40,2
2017-12-04 12:24:00,2
2017-12-04 12:24:20,0
2017-12-04 12:24:30,2
2017-12-04 12:24:50,18
2017-12-04 12:26:00,1
2017-12-04 12:26:10,0
2017-12-04 12:26:20,1
2017-12-04 12:27:00,6
2017-12-04 12:27:30,1
2017-12-04 12:27:50,9
2017-12-04 12:28:20,4
2017-12-04 12:28:40,3
2017-12-04 12:29:00,0
2017-12-04 12:29:10,2
2017-12-04 12:29:20,1
2017-12-04 12:29:30,8
2017-12-04 12:29:40,2
2017-12-04 12:30:10,1
2017-12-04 12:30:30,9
2017-12-04 12:31:00,0
2017-12-04 12:31:10,6
2017-12-04 12:32:00,3
2017-12-04 12:33:00,6
2017-12-04 12:33:20,1
2017-12-04 12:33:40,3
2017-12-04 12:33:50,1
2017-12-04 12:34:10,1
2017-12-04 12:35:10,9
2017-12-04 12:35:30,37
2017-12-04 12:36:00,1
2017-12-04 12:36:30,0
2017-12-04 12:37:30,19
2017-12-04 12:38:30,1
2017-12-04 12:38:40,2
2017-12-04 12:39:10,9
2017-12-04 12:39:40,9
2017-12-04 12:39:50,1
2017-12-04 12:40:50,6
2017-12-04 12:41:00,8
2017-12-04 12:41:10,5
2017-12-04 12:41:50,2
2017-12-04 12:42:00,1
2017-12-04 12:42:10,2
2017-12-04 12:42:20,1
2017-12-04 12:43:40,1
2017-12-04 12:44:20,0
2017-12-04 12:45:20,2
2017-12-04 12:46:00,1
2017-12-04 12:46:10,16
2017-12-04 12:47:10,1
2017-12-04 12:47:30,0
2017-12-04 12:48:30,0
2017-12-04 12:48:40,3
2017-12-04 12:49:10,2
2017-12-04 12:49:30,0
2017-12-04 12:49:40,2
2017-12-04 12:50:00,0
2017-12-04 12:50:40,4
2017-12-04 12:52:10,2
2017-12-04 12:53:10,3
2017-12-04 12:53:50,3
2017-12-04 12:57:00,0
2017-12-04 12:57:10,4
2017-12-04 12:57:20,5
2017-12-04 12:57:50,0
2017-12-04 12:58:20,1
2017-12-04 12:58:30,0
2017-12-04 12:59:00,2
2017-12-04 12:59:10,2
2017-12-04 12:59:40,2
2017-12-04 13:00:20,2
2017-12-04 13:01:20,0
2017-12-04 13:02:00,0
2017-12-04 13:02:30,2
2017-12-04 13:04:10,31
2017-12-04 13:04:20,0
2017-12-04 13:04:40,2
2017-12-04 13:05:20,0
2017-12-04 13:05:30,0
2017-12-04 13:05:40,12
2017-12-04 13:06:20,0
2017-12-04 13:06:50,4
2017-12-04 13:07:40,1
2017-12-04 13:08:10,0
2017-12-04 13:08:50,4
2017-12-04 13:09:30,0
2017-12-04 13:09:50,2
2017-12-04 13:10:20,0
